Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery
43012,US,"Shows a great return to form over the 2006, with the lush flavors and rich attractions of the 2005. With soft but complex tannins, the wine immediately appeals for its wealth of blackberries, black currants and plums, enriched with smoky oak. Very rich, pure and refined. Fine now, with a good decant, and should age well for a decade.",Winfield Vineyard,92,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,The Grade
43090,US,"Bergström's Sigrid is one of the finest Chardonnays made in Oregon. Racy and refined, it shows Burgundian finesse, toast and acidity. As in other top tier wines from the Northwest, the fruit has a certain vibrancy that shouts “New World.” Peach, apple and pear flavors abound.",Sigrid,95,80.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Bergström
43095,US,"Dark and smoky, this wine is relatively tannic and emphasizes flavors of leaf, bark, root and herb. There's plenty of depth and exceptional power to this wine, which seems unique among New World Tempranillos.",Impulsivo En Chamberlin Vineyard,94,80.0,Oregon,Walla Walla Valley (OR),Oregon Other,Tempranillo,Cayuse
43293,France,"Dark in color, with an initial note of extraction, and with weighty fruit under the toasty surface. The wine is still coming together, needing 5–6 years to turn into the full-bodied ripe-fruited wine that it potentially is.",,91,80.0,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Fonplégade
43398,US,"Though the vintage helped create a lighter-than-usual version of this benchmark Pinot, it's beautifully crafted and fully realized. Like Burgundy, it disguises its power in a framework of elegantly defined fruits, acids and polished tannins. Cherry, plum, peach pit, pineapple and lemon oil notes are all in the mix. It's a wine that invites contemplation and rewards your time and attention.",Bergström Vineyard,93,80.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Bergström
43469,US,"Inky dark, this is a combination of herb and chocolate, with a side of violet-infused blackberry puree. Soft and structured, the wine stays light on the palate and lean, finishing in a puff of tobacco.",,91,80.0,California,Mount Veeder,Napa,Cabernet Franc,VGS
43561,Chile,"A kitchen-sink blend of five grapes produces an excellent result. Borobo blends Pinot Noir and Syrah with your standard Bordeaux varieties, and the finished product is minty and rich, with coconut, shoe polish and crusty aromas in front of syrupy, roasted flavors of brown sugar and baked berries. Toast and mocha are the finishing notes. A chunky wine to drink now.",Borobo,92,80.0,Chile,,,Red Blend,Lapostolle
43591,Chile,"Rubbery aromas of latex are earthy and suggest olive, wet dog and foxy, gritty berry fruits. This is saturated in feel, with prune and stewy berry flavors. Savory notes of prune, carob and rooty spice control a chunky, ripe finish.",,88,80.0,Cachapoal Valley,,,Cabernet Blend,Altaïr
43701,US,"The Flying Pig is a blend of 60% Cabernet Franc and 40% Merlot. Bursting with a ripe, succulent cherry flavor, it offers layers of blackberry and spice, with floral highlights of talcum powder and rose. It's has a potpourri tone that dots the long, spicy finish. Perfect for ribs in a sweet barbecue sauce.",Flying Pig,93,80.0,Oregon,Walla Walla Valley (OR),Oregon Other,Cabernet Franc-Merlot,Cayuse
43742,Chile,"Ripe blackberry, cassis, graphite and pencil wood aromas come with a floral note. This feels full and potent, with oaky, lightly salty flavors of earthy berry and plum. On the finish, a woody reprise entails vanilla and chocolate flavors. Drink this full-bodied Cabernet-led blend through 2020.",Cenit,91,80.0,Colchagua Valley,,,Red Blend,Caliterra
43882,US,"Ripe, forward blackberry, cherry, currant and licorice flavors mark this Cabernet-based Bordeaux blend. It's dry, and the tannins are ultrarefined. But there's an astringent feeling that shuts down the palate's appreciation of how good it is. This is a wine you want to cellar for 4–6 years.",Tribute,90,80.0,California,Sonoma Mountain,Sonoma,Bordeaux-style Red Blend,Benziger
43975,US,"Inky dark in color, and made in a heavy, rich, extracted style, with prune, macaroon, black cherry and sandalwood flavors. Rather ponderous now, but dry and complex, and could evolve over the years.",Moon,88,80.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Hilliard Bruce
44431,Italy,"This 60-40 super Tuscan blend of Sangiovese and Merlot offers a smooth and clean quality of berry fruit, cassis and raspberry. You'll also recognize spice, leather, tobacco and soft chocolate fudge on the close.",Salicaria,90,80.0,Tuscany,Toscana,,Red Blend,Fattoria di Grignano
44488,Israel,"Here's a gorgeous Bordeaux-style Kosher red blend with 50% Cabernet Sauvignon, 38% Petit Verdot and 12% Merlot. Fleshy plum, dark berries and black currant leaf abound in the bouquet, while flavors of pepper and leathery spice add intrigue to the palate. Medium weight in the mouth with a round, lush texture and gripping tannins. Rich and attractive now, though it will certainly hold for another two to five years.",Yatir Forest Kosher,90,80.0,Judean Hills,,,Bordeaux-style Red Blend,Yatir
44557,Italy,"A blend of Cagnulari (55%), Syrah and Cabernet Franc, this boasts an inky black color, and it offers smoky aromas of spice, leather, tobacco and bitter chocolate. Those oak-inspired tones are followed by bold layers of blackberry and plum. The mouthfeel is creamy, long and well structured. Keep this for five years or longer.",Gerione,91,80.0,Sicily & Sardinia,Isola dei Nuraghi,,Red Blend,Feudi della Medusa
45198,Italy,Salcheto is among the most interesting wineries in Montepulciano and definitely worth keeping your eye on if you love Italian wines. This expression of Vino Nobile offers loads of dark fruit and spice backed by medium density and fresh acidity.,Salco,88,80.0,Tuscany,Vino Nobile di Montepulciano,,Prugnolo Gentile,Salcheto
45676,US,"Vintage seems to have made all the difference in this 100% Cabernet. The 2005 was rich and fat, the 2006 less so. You'll find plenty of acidity framing the juicy blackberry and black currant flavors. It seems to be very finely layered, so your best bet is to cellar it for 6–8 years and see what happens.",Winfield Vineyard,89,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,The Grade
46356,US,"Tight in elegant raspberry and cassis fruit, this small-production Cabernet is on the cool-climate side of the equation, reflective of the vintage. Tastes of black and bell peppers are interspersed with cedar, and the finish is purely oak.",The Nth Degree,87,80.0,California,Livermore Valley,Central Coast,Cabernet Sauvignon,Wente
47088,US,"A super-structured, incredibly textured Syrah from the Sierra Foothills, this is Bill Easton's best of the best lots, aptly named Ascent, that he puts out every year to showcase his deft handling of age-worthy Syrah. This one will continue to develop its earthy, dusty, bacon fat and cigar box qualities over time. A truly beautiful bottle of wine.",Ascent,94,80.0,California,Sierra Foothills,Sierra Foothills,Syrah,Domaine de la Terre Rouge
47090,US,"Put this Cabernet in the cellar for a while. It's dry and very tannic, yet dramatically rich in blackberries, currants, anise biscotti and smoky oak. A complex, classically structured young wine that should develop through 2018.",Peterson Family Vineyard,94,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Switchback Ridge
47721,US,"It will be fascinating to taste this wine in six, eight, ten years. Right now, it's big, thick, dry and powerful. So sweet is the cherry fruit and so silky is the texture that the wine could almost be a young Grenache. Seems to have what it takes to age, so try after 2015.",Pastorale Vineyard,93,80.0,California,Sonoma Coast,Sonoma,Pinot Noir,Freestone
47953,Argentina,"Different than past Chacayes wines in that it's more floral and exotic, and less about pure power. Aromas of blueberry, violets and graham cracker precede a well-built palate with wild berry and floral-infused flavors. Long, creamy and smooth on the finish. Drink now through 2014.",Chacayes,92,80.0,Mendoza Province,Mendoza,,Red Blend,François Lurton
48023,Italy,"Rotondo is a gorgeous wine that boasts intensity, integration and complexity. The long list of aromatic attributes includes black currant, candied fruit, bitter chocolate, soft vanilla and smokey campfire. Rock-solid tannins are characteristic of Aglianico so let this wine age five years or more in your cellar.",Rotondo,92,80.0,Southern Italy,Aglianico del Vulture,,Aglianico,Paternoster
48228,US,"The challenge with a Chardonnay this big is to wrestle the power into submissive balance. As it is, the wine is overwhelming in buttery new oak and awesomely ripe pineapple and apricot fruit. It's almost undrinkable now. However, there's a brisk streak of acidity, and It's totally dry, with a stony minerality, like a lick of steel. Try cellaring for 3–4 years.",Pastorale Vineyard,92,80.0,California,Sonoma Coast,Sonoma,Chardonnay,Freestone
48229,US,"Lots of acidity in this young wine, maybe more than some wine lovers will be comfortable with. That gives the enormously ripe cherry and persimmon fruit a bite, and could help this dry, silky wine to develop in the cellar. It's of a piece with the 2007 and 2008. Try after 2015.",Quarter Moon Vineyard,92,80.0,California,Sonoma Coast,Sonoma,Pinot Noir,Freestone
48251,France,"Rounded, but light, this has delicate white fruits that float easily on the spicy toast and fresh Golden Delicious apples and green plums. There is an attractive lift here, with a mineral edge to sharpen up the finish. Imported by Palm Bay International.",Château Labouré-Roi Clos des Bouches Chères Premier Cru,89,80.0,Burgundy,Meursault,,Chardonnay,Labouré-Roi
48562,France,"Bouchard Aîné's whites have progressed well in quality, and this soft, plump Chassagne-Montrachet is a good example. It has weight, a finely judged feel for toast, which fits well with the white peach and spice flavors. The finish is full but fresh. Imported by Boisset America.",Cuvée Signature Morgeot Premier Cru,88,80.0,Burgundy,Chassagne-Montrachet,,Chardonnay,Bouchard Aîné & Fils
49382,France,"Soft, sensuous, this is a wine that appeals straight away to the senses. The red fruits float over a soft texture of sweet tannins, leaving a juicy, succulent texture. While it is not a powerful wine, it offers all the delicious characters of Pinot Noir.",Bressandes Premier Cru,90,80.0,Burgundy,Beaune,,Pinot Noir,Chanson Père et Fils
49443,US,"Enormously ripe, as you'd expect from this famous vineyard. Explodes in red cherries, licorice, cola, anise and smoky sandalwood, so rich and deep and long in the finish. Plenty of racy acidity provides balance. You might want to give this Pinot a few years in the cellar to calm down.",Pisoni Vineyard,90,80.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Bernardus
49604,US,"A bit earthy. One hundred percent new oak dominates the jammy black cherry, violet and herb flavors. Feels somewhat tired, even though it's only three-plus years old.",Star Vineyard,87,80.0,California,Rutherford,Napa,Cabernet Sauvignon,St. Clement
50344,Argentina,"A touch saucy on the nose, with tomato and herbal aromas infiltrating baked berry fruit scents. Feels fresh and clacky, with less extract and body than in the past but also more elegance. Tastes snappy and mildly herbal, with a juicy, slightly lean finish. Food friendly; drink now through 2013.",,89,80.0,Mendoza Province,Mendoza,,Bordeaux-style Red Blend,Cheval des Andes
51476,US,"Blended with a drop of Merlot, this Cabernet Sauvignon remains deeply tannic and dry. It has classic flavors of black currants, anise liqueur and minerals, with quite a bit of acidity. It's complex, compelling and still far too young. Give it until 2018 to begin to come around, and it will be gorgeous in the mid-2020s.",,94,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Corley Reserve
